Cmmn_Nm,Cnctntd,bio01,bio02,bio03,bio04,bio05,bio06,bio07,bio08,bio09,bio10,bio11,bio12,bio13,bio14,bio15,bio16,bio17,bio18,bio19,ffd_r,resdept_r,drainagecl,drainagecl_Levels,soimoistdept_r,flodfreqcl,flodfreqcl_Levels,floddurcl,floddurcl_Levels,pondfreqcl,pondfreqcl_Levels,ponddurcl,ponddurcl_Levels,awc_r,aws.x,aws.y,dbthirdbar_r,dbovendry_r,om_r,claytotal_r,sandtotal_r,silttotal_r
Marbled Salamander,"Marbled Salamander, 31.220126, -94.275251",19.650000000000034,8.8,0.3240000009536743,668.5,33.75000000000006,6.4500000000000455,27.3,15.350000000000023,27.450000000000045,27.950000000000045,10.750000000000057,1311.4,135.8,83.10000000000001,14.4,376.70000000000005,270.2,307,348.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Marbled Salamander,"Marbled Salamander, 31.230806, -94.165683",19.450000000000045,9,0.32999999523162843,660.8000000000001,33.650000000000034,6.350000000000023,27.3,15.250000000000057,27.150000000000034,27.650000000000034,10.650000000000034,1415.6000000000001,147.1,89.60000000000001,14.600000000000001,406.70000000000005,290.90000000000003,331.40000000000003,380.1,232,145,3,Well drained,201,1,None,NA,NA,1,None,NA,NA,0.14205000072717666,28.410000145435333,28.410000145435333,1.2286500310897828,1.51755,0.6907500171661377,62.5,12.351999988555908,25.14800042152405
Marbled Salamander,"Marbled Salamander, 31.25498, -89.206406",18.950000000000045,10.200000000000001,0.3700000047683716,645.7,32.75000000000006,5.250000000000057,27.5,10.250000000000057,19.55000000000001,26.850000000000023,10.250000000000057,1444.5,138.4,85.7,14,409.40000000000003,295.6,385.8,409.40000000000003,305,201,3,Well drained,201,1,None,NA,NA,1,None,NA,NA,0.13947368697508386,19.902222628808687,19.902222628808687,1.5,1.57,0.6677631578947368,13.6875,45.92960614907114,40.382894139540824
Marbled Salamander,"Marbled Salamander, 31.292668, -93.958442",19.350000000000023,8.9,0.3269999980926514,660.5,33.450000000000045,6.250000000000057,27.200000000000003,15.150000000000034,26.950000000000045,27.55000000000001,10.550000000000011,1418.3000000000002,143.3,85.9,14.600000000000001,405.40000000000003,283.3,323.8,386.40000000000003,232,97,4,Moderately well drained,201,1,None,NA,NA,1,None,NA,NA,0.11099999919533729,22.19999983906746,22.19999983906746,1.465650011897087,1.72425,0.46225000828504564,52.6625,21.163500237464905,26.173999910354613
Marbled Salamander,"Marbled Salamander, 31.29464, -87.78473",19.250000000000057,10,0.36600000858306886,639.6,32.950000000000045,5.750000000000057,27.200000000000003,27.05000000000001,19.850000000000023,27.05000000000001,10.650000000000034,1561.8000000000002,171.70000000000002,83,16.5,439,317.1,439,416.8,245,201,5,Somewhat poorly drained,46,1,None,NA,NA,1,None,NA,NA,0.1915555540058348,28.885000057518482,28.885000057518482,1.492222229639689,1.6804444444444446,0.7333333333333334,41.65555555555556,9.891110950046116,48.45333268907335
Marbled Salamander,"Marbled Salamander, 31.30375, -94.332686",19.55000000000001,8.9,0.3240000009536743,669.2,33.75000000000006,6.350000000000023,27.400000000000002,15.250000000000057,27.350000000000023,27.850000000000023,10.650000000000034,1330.7,135.1,83.10000000000001,14,380.40000000000003,273.6,308,353.90000000000003,234,201,6,Poorly drained,0,1,None,NA,NA,5,Frequent,3,Long (7 to 30 days),0.15855000630021096,30.51888988746537,30.51888988746537,1.5912500184774399,1.7976,0.26575000148266553,25.107499999999998,37.839000606536864,37.05349946022034
Marbled Salamander,"Marbled Salamander, 31.337693, -89.362922",18.750000000000057,10.100000000000001,0.36800000667572025,647.4000000000001,32.650000000000034,5.150000000000034,27.5,11.650000000000034,19.350000000000023,26.650000000000034,10.150000000000034,1527,146.3,95.80000000000001,13,435.5,316.90000000000003,401.6,432.3,230,66,4,Moderately well drained,66,1,None,NA,NA,1,None,NA,NA,0.09979999899864196,20.48439987540245,20.48439987540245,1.64039994597435,1.6703999999999999,0.7075,15.99,46.34999931335449,37.66000068664551
Marbled Salamander,"Marbled Salamander, 31.350719, -95.233432",19.150000000000034,10,0.35099999904632573,677.4000000000001,33.950000000000045,5.4500000000000455,28.5,14.750000000000057,27.05000000000001,27.55000000000001,10.150000000000034,1285.1000000000001,131.4,83.60000000000001,14.700000000000001,363.3,266.1,301.1,320.90000000000003,238,201,5,Somewhat poorly drained,18,1,None,NA,NA,1,None,NA,NA,0.1539999983459711,30.79999966919422,30.79999966919422,1.5725000125169752,1.8217999999999999,0.8590000078082084,24.1175,46.29600051879883,29.586500110626222
Marbled Salamander,"Marbled Salamander, 31.3644550286, -91.0247814842",18.950000000000045,9.8,0.35499999523162845,657,33.05000000000001,5.350000000000023,27.700000000000003,11.750000000000057,19.55000000000001,27.05000000000001,10.150000000000034,1469.9,143.3,96.60000000000001,13.3,422.1,300.90000000000003,380.3,419.8,305,201,4,Moderately well drained,201,1,None,NA,NA,1,None,NA,NA,0.18239264409600592,29.80064608493159,29.80064608493159,1.3603681216210677,1.6604294478527608,0.3015337515096723,42.88650306748466,26.17975498269672,30.93374210193845
Marbled Salamander,"Marbled Salamander, 31.38723, -94.2453466667",19.350000000000023,9.200000000000001,0.3309999942779541,672.9000000000001,33.75000000000006,6.050000000000011,27.700000000000003,15.050000000000011,27.150000000000034,27.750000000000057,10.450000000000045,1363.8000000000002,139,85.2,13.9,388.70000000000005,279.40000000000003,314,365.6,260,201,5,Somewhat poorly drained,61,1,None,NA,NA,1,None,NA,NA,0.1717000040411949,31.898750685155385,31.898750685155385,1.4439999866485596,1.6652,0.34,37.18,29.367999877929687,33.45200012207031
Marbled Salamander,"Marbled Salamander, 31.404525, -95.107917",19.150000000000034,10.100000000000001,0.35000000000000003,680.2,34.150000000000034,5.350000000000023,28.8,14.650000000000034,27.05000000000001,27.650000000000034,10.150000000000034,1306.8000000000002,134.20000000000002,83.7,15.4,374.5,267.6,300.7,329,235,142,4,Moderately well drained,84,1,None,NA,NA,1,None,NA,NA,0.1344943841856517,23.940000385046005,23.940000385046005,1.475842687521088,1.6437640449438202,0.636516876435012,22.671348314606742,49.82415822918495,27.504493938403183
Marbled Salamander,"Marbled Salamander, 31.4184216667, -90.587325",18.350000000000023,9.9,0.36300001144409183,644.4000000000001,32.25000000000006,4.9500000000000455,27.3,9.750000000000057,18.950000000000045,26.250000000000057,9.750000000000057,1598.1000000000001,158.8,106.2,13.100000000000001,458.20000000000005,325,410.8,458.20000000000005,305,74,5,Somewhat poorly drained,27,1,None,NA,NA,1,None,NA,NA,0.1868750022724271,29.900000363588333,29.900000363588333,1.5219374790787696,1.6828750000000001,0.48593750344589354,24.815625,10.032500076293946,65.15187547206878
Marbled Salamander,"Marbled Salamander, 31.447555, -93.095359",19.05000000000001,10,0.35199999809265137,672.6,33.650000000000034,5.350000000000023,28.3,11.150000000000034,24.05000000000001,27.350000000000023,10.050000000000011,1423.3000000000002,143.20000000000002,87.9,13.100000000000001,407.40000000000003,294.5,320.20000000000005,400,259,201,6,Poorly drained,23,6,Frequent,4,Long (7 to 30 days),1,None,NA,NA,0.1990196058173585,23.981249695643783,23.981249695643783,1.5209803721484016,1.5909803921568628,1.200980392156863,24.04248366013072,9.144444263059329,66.81307250378178
Marbled Salamander,"Marbled Salamander, 31.48428, -95.258371",19.150000000000034,10.100000000000001,0.34800000190734864,688.5,34.150000000000034,5.150000000000034,29,14.550000000000011,27.150000000000034,27.650000000000034,9.950000000000045,1240,130.3,80.2,15.100000000000001,353.20000000000005,253.20000000000002,285.6,312.1,253,201,3,Well drained,201,1,None,NA,NA,1,None,NA,NA,0.12294999670237303,24.589999340474606,24.589999340474606,1.5583000135421752,1.71485,0.48000001043081286,41.3,41.02799968719482,17.67199941635132
Marbled Salamander,"Marbled Salamander, 31.48445, -84.383376",18.950000000000045,10.700000000000001,0.38599998950958253,644.6,32.75000000000006,5.150000000000034,27.6,26.850000000000023,19.55000000000001,26.850000000000023,10.350000000000023,1288.3000000000002,151.8,68.2,24.200000000000003,406.70000000000005,239.4,406.70000000000005,344.1,250,201,4,Moderately well drained,76,1,None,NA,NA,1,None,NA,NA,0.15850000187754631,29.789000141620637,29.789000141620637,1.4862500131130219,1.61435,0.32,30.335,40.32699969291687,29.33800050735474
Marbled Salamander,"Marbled Salamander, 31.498525, -94.765695",19.250000000000057,10,0.3450000047683716,689,34.25000000000006,5.350000000000023,28.900000000000002,14.750000000000057,27.350000000000023,27.850000000000023,10.150000000000034,1201.3,115.9,75,13.700000000000001,343.40000000000003,244.20000000000002,265.8,313.5,222,201,4,Moderately well drained,56,1,None,NA,NA,1,None,NA,NA,0.1469000042974949,29.380000859498978,29.380000859498978,1.391899983882904,1.4790999999999999,0.3642500042915344,12.612499999999999,70.12799976348877,17.259499940872193
Marbled Salamander,"Marbled Salamander, 31.5081834474, -86.8203384446",18.750000000000057,10.100000000000001,0.37200000286102297,638.7,32.35000000000002,5.250000000000057,27.1,11.750000000000057,19.350000000000023,26.55000000000001,10.150000000000034,1524.1000000000001,159.20000000000002,89.2,14.700000000000001,424.6,330,419.6,400.20000000000005,235,201,4,Moderately well drained,76,1,None,NA,NA,1,None,NA,NA,0.17460000276565552,31.763750224374235,31.763750224374235,1.4710000276565551,1.6222,0.125,38.8,32.59999992370605,28.600000076293945
Marbled Salamander,"Marbled Salamander, 31.511977, -93.195333",19.150000000000034,10,0.35199999809265137,679.2,33.75000000000006,5.350000000000023,28.400000000000002,11.150000000000034,26.950000000000045,27.55000000000001,10.050000000000011,1394.7,140,85.80000000000001,14,402.70000000000005,281.3,311.40000000000003,396,240,201,6,Poorly drained,0,6,Frequent,NA,NA,1,None,NA,NA,0.19794999830424787,39.58999966084958,39.58999966084958,1.5227999782562256,1.6058000000000001,0.8725,25.209999999999997,8.44,66.35
Marbled Salamander,"Marbled Salamander, 31.52405, -89.054027",18.750000000000057,10.200000000000001,0.36700000762939455,656.5,32.85000000000002,5.050000000000011,27.8,11.650000000000034,19.350000000000023,26.850000000000023,10.050000000000011,1470.6000000000001,145.9,83.60000000000001,14.5,423.20000000000005,305,378.1,420.3,301,201,6,Poorly drained,23,1,None,NA,NA,1,None,NA,NA,0.1989999957382679,39.64439929962158,39.64439929962158,1.4442000395059584,1.5328,0.3962500032782555,29.0275,8.378000044822693,62.59449974060059
Marbled Salamander,"Marbled Salamander, 31.5300533333, -81.4395833333",19.450000000000045,7.4,0.3099999904632569,583.7,31.250000000000057,7.550000000000011,23.700000000000003,26.650000000000034,12.950000000000045,26.650000000000034,11.750000000000057,1329.2,193.5,55.400000000000006,36.5,505.40000000000003,216.8,505.40000000000003,252,250,201,6,Poorly drained,15,1,None,NA,NA,1,None,NA,NA,0.1156284163191996,21.160000186413527,21.160000186413527,1.4486338675347834,1.6137704918032787,2.1065573770491803,34.33606557377049,31.978688099345224,33.68524589499489
Marbled Salamander,"Marbled Salamander, 31.5564033333, -89.502725",18.650000000000034,10.100000000000001,0.36500000953674316,660.3000000000001,32.75000000000006,4.9500000000000455,27.8,11.450000000000045,19.150000000000034,26.750000000000057,9.850000000000023,1493.8000000000002,144.9,95.7,12.600000000000001,429.40000000000003,313.90000000000003,373.6,424.3,305,201,3,Well drained,201,1,None,NA,NA,1,None,NA,NA,0.13445000268518925,29.134242533132284,29.134242533132284,1.5,1.57,0.5800000000000001,13.4575,49.07750051498413,37.46499937057495
Marbled Salamander,"Marbled Salamander, 31.558359, -95.16437",19.05000000000001,10.100000000000001,0.34700000286102295,691.2,34.150000000000034,5.050000000000011,29.1,14.450000000000045,27.150000000000034,27.650000000000034,9.850000000000023,1198.5,127.4,75.5,16.1,346.40000000000003,240.3,271.8,303.8,243,201,3,Well drained,201,1,None,NA,NA,1,None,NA,NA,0.11549999609589577,23.099999219179153,23.099999219179153,1.6322499793767928,1.68695,0.6747500211000442,21.3975,63.33650157928467,15.266000118255615
Marbled Salamander,"Marbled Salamander, 31.629385, -94.64419",19.05000000000001,9.9,0.3430000066757202,690.2,33.950000000000045,5.150000000000034,28.8,14.450000000000045,27.05000000000001,27.650000000000034,9.850000000000023,1300.2,124.4,79.80000000000001,12.8,366.40000000000003,264.7,287.6,342.8,248,201,3,Well drained,201,1,None,NA,NA,1,None,NA,NA,0.14470000311732292,28.940000623464584,28.940000623464584,1.491200008392334,1.5612,0.8825,19.8125,55.88850051879883,24.299000549316407
Marbled Salamander,"Marbled Salamander, 31.672759, -85.322312",18.450000000000045,9.9,0.36500000953674316,647.7,32.05000000000001,4.850000000000023,27.200000000000003,26.450000000000045,19.05000000000001,26.450000000000045,9.850000000000023,1344.6000000000001,146.6,71.8,20.1,391.5,268.6,391.5,357.5,235,201,3,Well drained,201,1,None,NA,NA,1,None,NA,NA,0.10136612142370047,17.57176478689208,17.57176478689208,1.5083060095219012,1.682896174863388,0.34562841530054644,35.295081967213115,57.04371586783987,7.661202191003685
Marbled Salamander,"Marbled Salamander, 31.723854, -87.49125",18.950000000000045,10.100000000000001,0.36099998950958256,662.8000000000001,32.950000000000045,5.050000000000011,27.900000000000002,11.750000000000057,23.850000000000023,27.05000000000001,10.050000000000011,1378.9,141,75.60000000000001,16.8,400.40000000000003,271.40000000000003,356.20000000000005,390.5,230,201,4,Moderately well drained,99,1,None,3,Brief (2 to 7 days),1,None,NA,NA,0.1599999964237213,32.04699938595295,32.04699938595295,1.34625001847744,1.40625,1.59375,16.2425,49.85,33.9075
Marbled Salamander,"Marbled Salamander, 31.776884, -83.971751",18.950000000000045,10.4,0.3710000038146973,661,32.85000000000002,4.9500000000000455,27.900000000000002,27.05000000000001,19.450000000000045,27.05000000000001,10.150000000000034,1222.5,132.20000000000002,63.1,20.8,369.3,240.60000000000002,369.3,327.8,255,201,3,Well drained,107,1,None,NA,NA,1,None,NA,NA,0.13234999984502793,26.469999969005585,26.469999969005585,1.5872499865293503,1.6340499999999998,0.2924499989673495,24.788500003814697,66.41549987792969,8.795999970436096
Marbled Salamander,"Marbled Salamander, 31.8171666667, -93.0936445",18.950000000000045,10.100000000000001,0.34700000286102295,693.7,33.85000000000002,4.850000000000023,29,10.750000000000057,26.950000000000045,27.55000000000001,9.650000000000034,1447.7,148.5,81.5,16.8,420.90000000000003,268.2,311.5,414.1,235,201,4,Moderately well drained,71,1,None,NA,NA,1,None,NA,NA,0.1613499990105629,32.26999980211258,32.26999980211258,1.3635000169277192,1.56765,0.4050000012293458,35.625,32.130999965667726,32.24399998664856
Marbled Salamander,"Marbled Salamander, 31.81748, -82.945061",18.950000000000045,10.5,0.3769999980926514,649.1,33.150000000000034,5.250000000000057,27.900000000000002,26.950000000000045,14.750000000000057,26.950000000000045,10.350000000000023,1178.7,129.5,70.8,21.6,378.8,233.20000000000002,378.8,292.8,255,201,3,Well drained,201,1,None,NA,NA,1,None,NA,NA,0.10971909803286027,19.52999944984913,19.52999944984913,1.6066854107245971,1.6448314606741572,0.2075842706423797,21.308988764044944,66.14719253711486,12.54382012935167
Marbled Salamander,"Marbled Salamander, 31.8548806037, -82.80426085",19.150000000000034,10.5,0.37400000095367436,652.2,33.35000000000002,5.250000000000057,28.1,27.150000000000034,14.850000000000023,27.150000000000034,10.450000000000045,1168.6000000000001,139.4,67.8,24,389.6,227.5,389.6,285,250,201,6,Poorly drained,15,1,None,NA,NA,1,None,NA,NA,0.09242424138567665,15.249999828636646,15.249999828636646,1.5327273072618426,1.6027272727272726,0.9393939393939394,14.227272727272728,72.78121143687855,12.99151498043176
Marbled Salamander,"Marbled Salamander, 31.86725307, -91.75281646",18.750000000000057,9.600000000000001,0.3410000085830689,685,32.950000000000045,4.850000000000023,28.1,9.650000000000034,26.750000000000057,27.250000000000057,9.650000000000034,1468.3000000000002,147.9,88.9,15.200000000000001,424.8,283.90000000000003,315.5,424.8,269,201,3,Well drained,201,1,None,NA,NA,1,None,NA,NA,0.21662420081864497,30.28654300835398,30.28654300835398,1.399999976158142,1.46,0.2898089171974522,21.426751592356688,10.220382013138693,68.35286868150067
Marbled Salamander,"Marbled Salamander, 31.885278, -86.033614",18.250000000000057,10.200000000000001,0.36800000667572025,657.6,32.150000000000034,4.350000000000023,27.8,11.150000000000034,18.750000000000057,26.350000000000023,9.450000000000045,1426.6000000000001,157.70000000000002,81.9,16.3,407.90000000000003,305.3,390.70000000000005,374.20000000000005,248,201,5,Somewhat poorly drained,15,1,None,NA,NA,1,None,NA,NA,0.13739999920129775,28.83052613978323,28.83052613978323,1.5478999799489974,1.6177000000000001,0.6487499999999999,22.889999942779543,57.74949968338013,19.36050037384033
Marbled Salamander,"Marbled Salamander, 31.926516, -82.273499",19.150000000000034,10.600000000000001,0.3769999980926514,645.6,33.450000000000045,5.350000000000023,28.1,27.150000000000034,14.850000000000023,27.150000000000034,10.550000000000011,1166.6000000000001,146.9,66.10000000000001,25.6,401,229.8,401,278.7,250,201,7,Very poorly drained,0,6,Frequent,4,Long (7 to 30 days),5,Frequent,3,Long (7 to 30 days),0.11736842563473865,20.89100021086633,20.89100021086633,1.4932894283219387,1.5632894736842105,2.875,11.638157894736842,66.6934219159578,21.668421268463135
